date,ICLN,TAN,PBW,XLE,XOP,KRBN,SPY
2010-09-03,11.6733980178833,57.9786491394043,33.04092788696289,15.92830753326416,126.45805358886719,,83.49363708496094
2010-09-07,11.48822021484375,56.64750289916992,32.573055267333984,15.690272331237793,124.11101531982422,,82.5524673461914
2010-09-08,11.545199394226074,57.165164947509766,32.71701431274414,15.825454711914062,125.37718200683594,,83.13224029541016
2010-09-09,11.573691368103027,57.387027740478516,32.64501953125,15.85777759552002,125.2228012084961,,83.51624298095703
2010-09-10,11.587934494018555,57.46098327636719,32.573055267333984,16.02235221862793,126.61247253417969,,83.9378890991211
2010-09-13,11.744624137878418,58.0526008605957,33.00495147705078,16.151662826538086,128.1564483642578,,84.87154388427734
2010-09-14,11.915557861328125,58.79210662841797,33.32888412475586,16.095823287963867,127.84767150878906,,84.81880950927734
2010-09-15,11.794482231140137,58.42235565185547,33.04092788696289,16.063495635986328,126.7359848022461,,85.14258575439453
2010-09-16,11.872823715209961,59.161895751953125,33.1489143371582,15.990021705627441,126.05659484863281,,85.12001037597656
2010-09-17,11.680522918701172,58.49631881713867,33.04092788696289,15.910017967224121,125.2621078491211,,85.15179443359375
2010-09-20,11.7659912109375,58.86607360839844,33.724796295166016,16.178680419921875,127.33326721191406,,86.45379638671875
2010-09-21,11.773111343383789,59.08791732788086,33.616817474365234,16.19048500061035,126.77685546875,,86.27967834472656
2010-09-22,11.801603317260742,58.94002151489258,33.43685531616211,16.0723934173584,125.44757843017578,,85.85580444335938
2010-09-23,11.7659912109375,58.64421463012695,33.3648796081543,15.972013473510742,124.42737579345703,,85.15937042236328
2010-09-24,11.993904113769531,60.7888298034668,34.5526123046875,16.31743812561035,127.2096176147461,,86.91555786132812
2010-09-27,11.944049835205078,60.86279296875,34.336666107177734,16.25543975830078,126.86964416503906,,86.49922180175781
2010-09-28,12.107858657836914,61.010684967041016,34.69660186767578,16.37058448791504,127.67334747314453,,86.802001953125
2010-09-29,12.143471717834473,62.563690185546875,35.452423095703125,16.544763565063477,130.61012268066406,,86.65058898925781
2010-09-30,12.300159454345703,63.6729621887207,35.5604133605957,16.550676345825195,130.6410675048828,,86.39324951171875
2010-10-01,12.236061096191406,63.00739288330078,35.41642379760742,16.772098541259766,132.06307983398438,,86.75659942626953
2010-10-04,12.050881385803223,61.2325439453125,34.732582092285156,16.562477111816406,130.36288452148438,,86.10558319091797
2010-10-05,12.371384620666504,62.26789093017578,35.41642379760742,16.95218849182129,133.6397247314453,,87.83904266357422
2010-10-06,12.357141494750977,62.19392776489258,35.41642379760742,17.102754592895508,134.6289520263672,,87.83148956298828
2010-10-07,12.378503799438477,63.52507400512695,35.70437240600586,17.017139434814453,133.94888305664062,,87.72549438476562
2010-10-08,12.392754554748535,62.63764953613281,35.7403678894043,17.229703903198242,136.11276245117188,,88.2175521850586
2010-10-11,12.599295616149902,64.63434600830078,36.35224533081055,17.276941299438477,136.6383514404297,,88.30081939697266
2010-10-12,12.49958324432373,64.70831298828125,36.38823318481445,17.250370025634766,136.45278930664062,,88.57331848144531
2010-10-13,12.649152755737305,66.26129913330078,37.21604919433594,17.459980010986328,138.55496215820312,,89.26217651367188
2010-10-14,12.734618186950684,67.74034881591797,37.503990173339844,17.433408737182617,138.2766571044922,,88.91394805908203
2010-10-15,12.599295616149902,65.89155578613281,37.03608703613281,17.480653762817383,138.2148895263672,,89.09561920166016
2010-10-18,12.677639961242676,65.74363708496094,37.000099182128906,17.52788543701172,139.29696655273438,,89.53466796875
2010-10-19,12.13634967803955,62.26789093017578,35.7403678894043,17.179521560668945,135.61817932128906,,88.36138916015625
2010-10-20,12.350017547607422,63.2292594909668,36.064292907714844,17.400938034057617,136.5146484375,,89.22430419921875
2010-10-21,12.179081916809082,62.563690185546875,35.77634811401367,17.3920841217041,135.06170654296875,,89.42115020751953
2010-10-22,12.250306129455566,62.41577911376953,35.95632553100586,17.50722312927246,135.43267822265625,,89.58763885498047
2010-10-25,12.385629653930664,63.45112228393555,36.46021270751953,17.554460525512695,135.679931640625,,89.85257720947266
2010-10-26,12.271671295166016,63.82087326049805,36.64017105102539,17.589889526367188,135.1544189453125,,89.86775207519531
2010-10-27,12.228938102722168,63.6729621887207,36.67617416381836,17.516080856323242,134.5670623779297,,89.6103744506836
2010-10-28,12.264546394348145,64.26459503173828,36.35224533081055,17.477693557739258,134.59800720214844,,89.62550354003906
2010-10-29,12.07937240600586,62.19392776489258,35.9923095703125,17.489505767822266,135.5563201904297,,89.69364166259766
2010-11-01,11.951170921325684,61.38045120239258,35.596397399902344,17.51017189025879,137.4420623779297,,89.72391510009766
2010-11-02,12.221816062927246,62.41577911376953,36.38823318481445,17.702075958251953,139.29696655273438,,90.43547058105469
2010-11-03,12.321526527404785,63.00739288330078,36.53218460083008,17.740459442138672,139.88429260253906,,90.79884338378906
2010-11-04,12.542316436767578,64.11668395996094,37.503990173339844,18.304349899291992,143.7793426513672,,92.54741668701172
2010-11-05,12.449728965759277,64.33855438232422,37.75595474243164,18.395870208740234,144.1503143310547,,92.89562225341797
2010-11-08,12.456852912902832,64.93016815185547,38.079856872558594,18.45195960998535,145.6650390625,,92.72151947021484
2010-11-09,12.264546394348145,63.59902572631836,37.4320068359375,18.416534423828125,147.5198974609375,,92.05538177490234
2010-11-10,12.278793334960938,62.78554916381836,37.46799087524414,18.652721405029297,149.99302673339844,,92.4262924194336
2010-11-11,11.965414047241211,60.640933990478516,37.07208251953125,18.85938262939453,151.26039123535156,,92.07810974121094
2010-11-12,11.6733980178833,58.86607360839844,36.17227554321289,18.581863403320312,148.50914001464844,,90.98808288574219
2010-11-15,11.694769859313965,58.42235565185547,36.31624221801758,18.487380981445312,147.6126708984375,,90.85936737060547
2010-11-16,11.352901458740234,56.12984085083008,34.84054946899414,18.141965866088867,145.01588439941406,,89.44383239746094
2010-11-17,11.160597801208496,53.68940734863281,34.44462966918945,18.215778350830078,145.8815155029297,,89.4892349243164
2010-11-18,11.352901458740234,54.50288391113281,35.092498779296875,18.61729621887207,148.97288513183594,,90.80640411376953
2010-11-19,11.417000770568848,55.09450912475586,35.41642379760742,18.77376365661621,150.36399841308594,,91.05619812011719
2010-11-22,11.231821060180664,54.428924560546875,35.48841857910156,18.7147159576416,150.6422119140625,,90.98047637939453
2010-11-23,11.011031150817871,53.0977897644043,35.056514739990234,18.348630905151367,147.48898315429688,,89.66336059570312
2010-11-24,11.103621482849121,53.98521041870117,35.884342193603516,18.679290771484375,150.14749145507812,,90.98808288574219
2010-11-26,10.975418090820312,53.68940734863281,35.63237380981445,18.454912185668945,149.1583251953125,,89.92829895019531
2010-11-29,10.804485321044922,52.50617599487305,35.344444274902344,18.57891082763672,149.7456817626953,,90.20082092285156
2010-11-30,10.59081745147705,50.65736389160156,34.58860778808594,18.513957977294922,149.12747192382812,,89.69364166259766
2010-12-01,10.783116340637207,52.06245803833008,35.30846405029297,19.063095092773438,152.71339416503906,,91.60120391845703
2010-12-02,11.046643257141113,53.541507720947266,35.81235885620117,19.346521377563477,155.95932006835938,,92.7745361328125
2010-12-03,11.18908977508545,54.50288391113281,36.28024673461914,19.432132720947266,156.6394805908203,,93.0243148803711
2010-12-06,11.253189086914062,55.53822326660156,36.856117248535156,19.497081756591797,157.5050048828125,,92.92589569091797
2010-12-07,11.181962966918945,54.50288391113281,36.7121467590332,19.42326545715332,157.16497802734375,,92.97886657714844
2010-12-08,11.18908977508545,55.02054977416992,37.000099182128906,19.33174705505371,155.2792510986328,,93.31952667236328
2010-12-09,11.274554252624512,55.242401123046875,37.03608703613281,19.376035690307617,155.8665771484375,,93.68286895751953
2010-12-10,11.417000770568848,55.98192596435547,37.46799087524414,19.45574951171875,156.36122131347656,,94.22789001464844
2010-12-13,11.395633697509766,55.09450912475586,37.21604919433594,19.62108039855957,157.44314575195312,,94.28846740722656
2010-12-14,11.431244850158691,55.16845703125,36.856117248535156,19.52955436706543,156.1448211669922,,94.37171936035156
2010-12-15,11.253189086914062,54.576839447021484,36.7121467590332,19.42326545715332,155.433837890625,,93.94026184082031
2010-12-16,11.33153247833252,54.576839447021484,36.856117248535156,19.53251075744629,156.5775909423828,,94.48527526855469
2010-12-17,11.253189086914062,53.98521041870117,36.82013702392578,19.53932762145996,156.67979431152344,,94.58649444580078
2010-12-20,11.230956077575684,53.91127014160156,36.89213180541992,19.666851043701172,159.00161743164062,,94.8147964477539
2010-12-21,11.374388694763184,54.576839447021484,37.32402801513672,19.865528106689453,161.23068237304688,,95.41593933105469
2010-12-22,11.374388694763184,54.576839447021484,37.57597732543945,19.933731079101562,161.50927734375,,95.71271514892578
2010-12-23,11.331361770629883,54.94659423828125,37.611968994140625,19.990079879760742,161.57115173339844,,95.57571411132812
2010-12-27,11.302672386169434,54.49372100830078,37.46799087524414,19.91890525817871,160.67335510253906,,95.61376953125
2010-12-28,11.223784446716309,53.67706298828125,37.32402801513672,19.993040084838867,161.3544464111328,,95.75072479248047
